0 START simple_strategy 20
15694 MOVE 395 1
15695 ADD 595 0
15696 ADD 596 2
15697 MOVE 595 1
15698 MOVE 231 1
15699 MOVE 350 1
15700 MOVE 214 1
15701 MOVE 548 1
15702 MOVE 528 1
15703 MOVE 251 1
15704 MOVE 251 0
15705 MOVE 528 0
15706 MOVE 548 0
15707 MOVE 214 0
15708 MOVE 350 0
15709 MOVE 231 0
15710 MOVE 595 0
15711 ADD 597 12
15712 MOVE 595 1
15713 MOVE 231 1
15714 MOVE 350 1
15715 MOVE 214 1
15716 MOVE 548 1
15717 MOVE 528 1
15718 MOVE 251 1
15719 ADD 598 2
15720 MOVE 251 0
15721 MOVE 528 0
15722 MOVE 548 0
15723 MOVE 214 0
15724 MOVE 350 0
15725 MOVE 231 0
15726 MOVE 595 0
15727 MOVE 395 0
15728 REMOVE 594
15728 CASH 2480
15729 MOVE 556 0
15730 REMOVE 34
15730 CASH 2497
15731 MOVE 500 0
15732 MOVE 590 0
15733 MOVE 458 0
15734 MOVE 325 0
15735 MOVE 545 0
15736 MOVE 490 0
15737 MOVE 104 0
15738 MOVE 474 0
15739 MOVE 298 0
15740 MOVE 470 0
15741 MOVE 184 0
15742 MOVE 562 0
15743 MOVE 113 0
15744 MOVE 128 0
15745 MOVE 192 0
15746 MOVE 147 0
15747 MOVE 140 0
15748 ADD 599 2
15749 MOVE 140 1
15750 MOVE 147 1
15751 MOVE 192 1
15752 MOVE 128 1
15753 MOVE 113 1
15754 MOVE 562 1
15755 MOVE 184 1
15756 MOVE 470 1
15757 MOVE 298 1
15758 MOVE 474 1
15759 MOVE 104 1
15760 MOVE 490 1
15761 MOVE 545 1
15762 MOVE 325 1
15763 MOVE 458 1
15764 MOVE 590 1
15765 MOVE 500 1
15766 MOVE 556 1
15767 MOVE 395 1
15768 MOVE 595 1
15769 MOVE 231 1
15770 MOVE 350 1
15771 ADD 600 0
15772 MOVE 600 1
15773 MOVE 214 1
15774 MOVE 548 1
15775 MOVE 528 1
15776 MOVE 251 1
15777 MOVE 251 0
15778 MOVE 528 0
15779 MOVE 548 0
15780 MOVE 214 0
15781 MOVE 600 0
15782 MOVE 350 0
15783 MOVE 231 0
15784 MOVE 595 0
15785 MOVE 395 0
15786 MOVE 556 0
15787 MOVE 500 0
15788 MOVE 590 0
15789 MOVE 458 0
15790 MOVE 325 0
15791 MOVE 545 0
15792 MOVE 490 0
15793 MOVE 104 0
15794 MOVE 474 0
15795 MOVE 298 0
15796 MOVE 470 0
15797 MOVE 184 0
15798 MOVE 562 0
15799 MOVE 113 0
15800 MOVE 128 0
15801 MOVE 192 0
15802 REMOVE 147
15802 CASH 2497
15803 MOVE 140 0
15804 MOVE 512 0
15805 ADD 601 12
15806 MOVE 512 1
15807 MOVE 140 1
15808 MOVE 192 1
15809 MOVE 128 1
15810 MOVE 113 1
15811 MOVE 562 1
15812 MOVE 184 1
15813 MOVE 470 1
15814 ADD 602 6
15815 MOVE 298 1
15816 MOVE 474 1
15817 ADD 603 0
15818 MOVE 603 1
15819 ADD 604 0
15820 MOVE 604 1
15821 MOVE 104 1
15822 MOVE 490 1
15823 MOVE 545 1
15824 MOVE 325 1
15825 MOVE 458 1
15826 MOVE 590 1
15827 MOVE 500 1
15828 MOVE 556 1
15829 MOVE 395 1
15830 MOVE 595 1
15831 MOVE 231 1
15832 MOVE 350 1
15833 MOVE 600 1
15834 MOVE 214 1
15835 MOVE 548 1
15836 MOVE 528 1
15837 MOVE 251 1
15838 MOVE 251 0
15839 MOVE 528 0
15840 MOVE 548 0
15841 MOVE 214 0
15842 MOVE 600 0
15843 MOVE 350 0
15844 MOVE 231 0
15845 MOVE 595 0
15846 MOVE 395 0
15847 MOVE 556 0
15848 MOVE 500 0
15849 MOVE 590 0
15850 MOVE 458 0
15851 MOVE 325 0
15852 MOVE 545 0
15853 MOVE 490 0
15854 MOVE 104 0
15855 MOVE 604 0
15856 MOVE 603 0
15857 MOVE 474 0
15858 MOVE 298 0
15859 MOVE 470 0
15860 MOVE 184 0
15861 MOVE 562 0
15862 MOVE 113 0
15863 MOVE 128 0
15864 MOVE 192 0
15865 MOVE 140 0
15866 MOVE 512 0
15867 MOVE 157 0
15868 MOVE 354 0
15869 MOVE 588 0
15870 MOVE 356 0
15871 MOVE 468 0
15872 MOVE 547 0
15873 MOVE 575 0
15874 MOVE 599 4
15875 MOVE 598 4
15876 MOVE 596 4
15877 REMOVE 591
15877 CASH 2505
15878 MOVE 299 4
15879 MOVE 193 4
15880 MOVE 174 4
15881 MOVE 572 4
15882 MOVE 342 4
15883 MOVE 259 4
15884 MOVE 486 4
15885 MOVE 465 4
15886 MOVE 465 2
15887 ADD 605 0
15888 MOVE 605 1
15889 MOVE 575 1
15890 MOVE 547 1
15891 MOVE 468 1
15892 MOVE 356 1
15893 MOVE 588 1
15894 MOVE 354 1
15895 MOVE 157 1
15896 MOVE 512 1
15897 MOVE 140 1
15898 MOVE 192 1
15899 MOVE 128 1
15900 MOVE 113 1
15901 MOVE 562 1
15902 MOVE 184 1
15903 MOVE 470 1
15904 MOVE 298 1
15905 MOVE 474 1
15906 MOVE 603 1
15907 MOVE 604 1
15908 MOVE 104 1
15909 MOVE 490 1
15910 MOVE 545 1
15911 MOVE 325 1
15912 MOVE 458 1
15913 MOVE 590 1
15914 MOVE 500 1
15915 MOVE 556 1
15916 MOVE 395 1
15917 MOVE 595 1
15918 MOVE 231 1
15919 MOVE 350 1
15920 MOVE 600 1
15921 MOVE 214 1
15922 MOVE 548 1
15923 MOVE 528 1
15924 MOVE 251 1
15925 MOVE 251 0
15926 ADD 606 12
15927 MOVE 251 1
15928 MOVE 251 0
15929 MOVE 528 0
15930 MOVE 548 0
15931 MOVE 214 0
15932 MOVE 600 0
15933 MOVE 350 0
15934 MOVE 231 0
15935 MOVE 595 0
15936 MOVE 395 0
15937 MOVE 556 0
15938 MOVE 500 0
15939 MOVE 590 0
15940 MOVE 458 0
15941 MOVE 325 0
15942 MOVE 545 0
15943 MOVE 490 0
15944 MOVE 104 0
15945 MOVE 604 0
15946 MOVE 603 0
15947 MOVE 474 0
15948 MOVE 298 0
15949 MOVE 470 0
15950 MOVE 184 0
15951 MOVE 562 0
15952 MOVE 113 0
15953 MOVE 128 0
15954 MOVE 192 0
15955 MOVE 140 0
15956 MOVE 512 0
15957 MOVE 157 0
15958 MOVE 354 0
15959 MOVE 588 0
15960 MOVE 356 0
15961 MOVE 468 0
15962 MOVE 547 0
15963 MOVE 575 0
15964 MOVE 605 0
15965 MOVE 465 4
15966 MOVE 465 2
15967 MOVE 486 2
15968 MOVE 259 2
15969 MOVE 342 2
15970 MOVE 572 2
15971 MOVE 174 2
15972 MOVE 193 2
15973 MOVE 299 2
15974 MOVE 596 2
15975 MOVE 598 2
15976 MOVE 599 2
15977 MOVE 536 2
15978 REMOVE 537
15978 CASH 2533
15979 MOVE 177 2
15980 MOVE 525 2
15981 MOVE 451 2
15982 MOVE 396 2
15983 MOVE 306 2
15984 MOVE 180 2
15985 MOVE 365 2
15986 MOVE 368 2
15987 MOVE 380 2
15988 MOVE 88 2
15989 MOVE 65 2
15990 MOVE 26 2
15991 MOVE 246 2
15992 MOVE 561 2
15993 ADD 607 6
15994 MOVE 605 1
15995 MOVE 575 1
15996 MOVE 547 1
15997 MOVE 468 1
15998 MOVE 356 1
15999 MOVE 588 1
16000 MOVE 354 1
16001 MOVE 157 1
16002 MOVE 512 1
16003 MOVE 140 1
16004 MOVE 192 1
16005 MOVE 128 1
16006 MOVE 113 1
16007 ADD 608 0
16008 MOVE 608 1
16009 MOVE 562 1
16010 MOVE 184 1
16011 MOVE 470 1
16012 MOVE 298 1
16013 MOVE 474 1
16014 MOVE 603 1
16015 MOVE 604 1
16016 MOVE 104 1
16017 MOVE 490 1
16018 MOVE 545 1
16019 MOVE 325 1
16020 MOVE 458 1
16021 MOVE 590 1
16022 MOVE 500 1
16023 MOVE 556 1
16024 MOVE 395 1
16025 MOVE 595 1
16026 MOVE 231 1
16027 MOVE 350 1
16028 REMOVE 600
16028 CASH 2533
16029 MOVE 214 1
16030 MOVE 548 1
16031 MOVE 528 1
16032 MOVE 251 1
16033 MOVE 251 0
16034 MOVE 528 0
16035 MOVE 548 0
16036 MOVE 214 0
16037 MOVE 350 0
16038 ADD 609 6
16039 MOVE 350 1
16040 MOVE 214 1
16041 MOVE 548 1
16042 MOVE 528 1
16043 MOVE 251 1
16044 MOVE 251 0
16045 MOVE 528 0
16046 MOVE 548 0
16047 MOVE 214 0
16048 MOVE 350 0
16049 MOVE 231 0
16050 MOVE 595 0
16051 MOVE 395 0
16052 ADD 610 2
16053 MOVE 395 1
16054 MOVE 595 1
16055 MOVE 231 1
16056 MOVE 350 1
16057 MOVE 214 1
16058 MOVE 548 1
16059 MOVE 528 1
16060 MOVE 251 1
16061 MOVE 251 0
16062 MOVE 528 0
16063 MOVE 548 0
16064 MOVE 214 0
16065 MOVE 350 0
16066 MOVE 231 0
16067 MOVE 595 0
16068 MOVE 395 0
16069 MOVE 556 0
16070 MOVE 500 0
16071 MOVE 590 0
16072 MOVE 458 0
16073 MOVE 325 0
16074 MOVE 545 0
16075 MOVE 490 0
16076 MOVE 104 0
16077 MOVE 604 0
16078 ADD 611 0
16079 MOVE 611 1
16080 MOVE 604 1
16081 MOVE 104 1
16082 MOVE 490 1
16083 MOVE 545 1
16084 ADD 612 12
16085 MOVE 325 1
16086 MOVE 458 1
16087 MOVE 590 1
16088 MOVE 500 1
16089 MOVE 556 1
16090 MOVE 395 1
16091 MOVE 595 1
16092 MOVE 231 1
16093 MOVE 350 1
16094 MOVE 214 1
16095 MOVE 548 1
16096 MOVE 528 1
16097 MOVE 251 1
16098 MOVE 251 0
16099 MOVE 528 0
16100 MOVE 548 0
16101 MOVE 214 0
16102 MOVE 350 0
16103 MOVE 231 0
16104 MOVE 595 0
16105 MOVE 395 0
16106 MOVE 556 0
16107 MOVE 500 0
16108 MOVE 590 0
16109 MOVE 458 0
16110 MOVE 325 0
16111 MOVE 545 0
16112 MOVE 490 0
16113 MOVE 104 0
16114 MOVE 604 0
16115 MOVE 611 0
16116 ADD 613 12
16117 MOVE 611 1
16118 MOVE 604 1
16119 MOVE 104 1
16120 MOVE 490 1
16121 MOVE 545 1
16122 MOVE 325 1
16123 MOVE 458 1
16124 MOVE 590 1
16125 MOVE 500 1
16126 MOVE 556 1
16127 MOVE 395 1
16128 MOVE 595 1
16129 MOVE 231 1
16130 MOVE 350 1
16131 MOVE 214 1
16132 MOVE 548 1
16133 MOVE 528 1
16134 MOVE 251 1
16135 MOVE 251 0
16136 MOVE 528 0
16137 MOVE 548 0
16138 MOVE 214 0
16139 MOVE 350 0
16140 MOVE 231 0
16141 MOVE 595 0
16142 MOVE 395 0
16143 MOVE 556 0
16144 MOVE 500 0
16145 MOVE 590 0
16146 MOVE 458 0
16147 MOVE 325 0
16148 MOVE 545 0
16149 MOVE 490 0
16150 MOVE 104 0
16151 MOVE 604 0
16152 MOVE 611 0
16153 MOVE 603 0
16154 MOVE 474 0
16155 MOVE 298 0
16156 MOVE 470 0
16157 MOVE 184 0
16158 MOVE 562 0
16159 MOVE 608 0
16160 MOVE 113 0
16161 ADD 614 12
16162 MOVE 113 1
16163 MOVE 608 1
16164 MOVE 562 1
16165 MOVE 184 1
16166 MOVE 470 1
16167 MOVE 298 1
16168 MOVE 474 1
16169 ADD 615 6
16170 MOVE 603 1
16171 MOVE 611 1
16172 MOVE 604 1
16173 MOVE 104 1
16174 MOVE 490 1
16175 MOVE 545 1
16176 MOVE 325 1
16177 MOVE 458 1
16178 MOVE 590 1
16179 MOVE 500 1
16180 MOVE 556 1
16181 MOVE 395 1
16182 MOVE 595 1
16183 MOVE 231 1
16184 MOVE 350 1
16185 MOVE 214 1
16186 MOVE 548 1
16187 MOVE 528 1
16188 MOVE 251 1
16189 MOVE 251 0
16190 MOVE 528 0
16191 MOVE 548 0
16192 MOVE 214 0
16193 MOVE 350 0
16194 MOVE 231 0
16195 MOVE 595 0
16196 MOVE 395 0
16197 MOVE 556 0
16198 ADD 616 0
16199 MOVE 616 1
16200 MOVE 556 1
16201 MOVE 395 1
16202 MOVE 595 1
16203 ADD 617 6
16204 MOVE 231 1
16205 MOVE 350 1
16206 MOVE 214 1
16207 MOVE 548 1
16208 MOVE 528 1
16209 MOVE 251 1
16210 MOVE 251 0
16211 MOVE 528 0
16212 MOVE 548 0
16213 MOVE 214 0
16214 MOVE 350 0
16215 MOVE 231 0
16216 MOVE 595 0
16217 MOVE 395 0
16218 MOVE 556 0
16219 MOVE 616 0
16220 MOVE 500 0
16221 MOVE 590 0
16222 MOVE 458 0
16223 MOVE 325 0
16224 MOVE 545 0
16225 MOVE 490 0
16226 MOVE 104 0
16227 MOVE 604 0
16228 MOVE 611 0
16229 MOVE 603 0
16230 MOVE 474 0
16231 MOVE 298 0
16232 MOVE 470 0
16233 MOVE 184 0
16234 MOVE 562 0
16235 ADD 618 12
16236 MOVE 562 1
16237 MOVE 184 1
16238 MOVE 470 1
16239 MOVE 298 1
16240 MOVE 474 1
16241 MOVE 603 1
16242 MOVE 611 1
16243 MOVE 604 1
16244 MOVE 104 1
16245 ADD 619 0
16246 MOVE 619 1
16247 MOVE 490 1
16248 MOVE 545 1
16249 MOVE 325 1
16250 MOVE 458 1
16251 MOVE 590 1
16252 MOVE 500 1
16253 MOVE 616 1
16254 MOVE 556 1
16255 MOVE 395 1
16256 MOVE 595 1
16257 MOVE 231 1
16258 MOVE 350 1
16259 ADD 620 12
16260 MOVE 214 1
16261 MOVE 548 1
16262 MOVE 528 1
16263 MOVE 251 1
16264 ADD 621 0
16265 ADD 622 0
16266 MOVE 622 1
16267 MOVE 621 1
16268 MOVE 621 0
16269 MOVE 622 0
16270 MOVE 251 0
16271 MOVE 528 0
16272 MOVE 548 0
16273 MOVE 214 0
16274 MOVE 350 0
16275 MOVE 231 0
16276 MOVE 595 0
16277 MOVE 395 0
16278 MOVE 556 0
16279 ADD 623 6
16280 MOVE 556 1
16281 MOVE 395 1
16282 MOVE 595 1
16283 MOVE 231 1
16284 MOVE 350 1
16285 MOVE 214 1
16286 MOVE 548 1
16287 MOVE 528 1
16288 MOVE 251 1
16289 MOVE 622 1
16290 REMOVE 621
16290 CASH 2548
16291 MOVE 622 0
16292 MOVE 251 0
16293 MOVE 528 0
16294 MOVE 548 0
16295 MOVE 214 0
16296 MOVE 350 0
16297 MOVE 231 0
16298 MOVE 595 0
16299 MOVE 395 0
16300 MOVE 556 0
16301 MOVE 616 0
16302 MOVE 500 0
16303 MOVE 590 0
16304 MOVE 458 0
16305 MOVE 325 0
16306 MOVE 545 0
16307 MOVE 490 0
16308 MOVE 619 0
16309 MOVE 104 0
16310 MOVE 604 0
16311 ADD 624 2
16312 MOVE 604 1
16313 MOVE 104 1
16314 MOVE 619 1
16315 MOVE 490 1
16316 MOVE 545 1
16317 MOVE 325 1
16318 MOVE 458 1
16319 MOVE 590 1
16320 MOVE 500 1
16321 MOVE 616 1
16322 MOVE 556 1
16323 MOVE 395 1
16324 MOVE 595 1
16325 MOVE 231 1
16326 MOVE 350 1
16327 MOVE 214 1
16328 MOVE 548 1
16329 MOVE 528 1
16330 MOVE 251 1
16331 MOVE 622 1
16332 MOVE 622 0
16333 MOVE 251 0
16334 MOVE 528 0
16335 MOVE 548 0
16336 MOVE 214 0
16337 MOVE 350 0
16338 MOVE 231 0
16339 MOVE 595 0
16340 MOVE 395 0
16341 MOVE 556 0
16342 MOVE 616 0
16343 MOVE 500 0
16344 MOVE 590 0
16345 MOVE 458 0
16346 MOVE 325 0
16347 MOVE 545 0
16348 MOVE 490 0
16349 MOVE 619 0
16350 MOVE 104 0
16351 MOVE 604 0
16352 MOVE 611 0
16353 MOVE 603 0
16354 MOVE 474 0
16355 MOVE 298 0
16356 MOVE 470 0
16357 MOVE 184 0
16358 MOVE 562 0
16359 MOVE 608 0
16360 MOVE 113 0
16361 MOVE 128 0
16362 MOVE 192 0
16363 MOVE 140 0
16364 MOVE 512 0
16365 MOVE 157 0
16366 MOVE 354 0
16367 MOVE 588 0
16368 MOVE 356 0
16369 MOVE 468 0
16370 MOVE 547 0
16371 MOVE 575 0
16372 MOVE 605 0
16373 MOVE 624 4
16374 MOVE 610 4
16375 MOVE 561 4
16376 MOVE 246 4
16377 MOVE 26 4
16378 MOVE 65 4
16379 MOVE 88 4
16380 MOVE 380 4
16381 MOVE 368 4
16382 MOVE 365 4
16383 MOVE 180 4
16384 MOVE 306 4
16385 MOVE 396 4
16386 MOVE 451 4
16387 MOVE 525 4
16388 MOVE 177 4
16389 MOVE 536 4
16390 MOVE 599 4
16391 MOVE 598 4
16392 MOVE 596 4
16393 MOVE 299 4
16394 MOVE 193 4
16395 MOVE 174 4
16396 MOVE 572 4
16397 ADD 625 12
16398 MOVE 605 1
16399 MOVE 575 1
16400 MOVE 547 1
16401 MOVE 468 1
16402 MOVE 356 1
16403 MOVE 588 1
16404 MOVE 354 1
16405 MOVE 157 1
16406 MOVE 512 1
16407 MOVE 140 1
16408 MOVE 192 1
16409 MOVE 128 1
16410 MOVE 113 1
16411 MOVE 608 1
16412 MOVE 562 1
16413 MOVE 184 1
16414 MOVE 470 1
16415 REMOVE 298
16415 CASH 2549
16416 MOVE 474 1
16417 MOVE 603 1
16418 MOVE 611 1
16419 MOVE 604 1
16420 MOVE 104 1
16421 MOVE 619 1
16422 MOVE 490 1
16423 REMOVE 545
16423 CASH 2551
16424 MOVE 325 1
16425 MOVE 458 1
16426 MOVE 590 1
16427 MOVE 500 1
16428 MOVE 616 1
16429 ADD 626 12
16430 ADD 627 2
16431 MOVE 556 1
16432 MOVE 395 1
16433 MOVE 595 1
16434 MOVE 231 1
16435 MOVE 350 1
16436 MOVE 214 1
16437 MOVE 548 1
16438 MOVE 528 1
16439 MOVE 251 1
16440 MOVE 622 1
16441 MOVE 622 0
16442 MOVE 251 0
16443 MOVE 528 0
16444 MOVE 548 0
16445 ADD 628 2
16446 MOVE 548 1
16447 MOVE 528 1
16448 MOVE 251 1
16449 MOVE 622 1
16450 MOVE 622 0
16451 MOVE 251 0
16452 MOVE 528 0
16453 MOVE 548 0
16454 MOVE 214 0
16455 MOVE 350 0
16456 MOVE 231 0
16457 MOVE 595 0
16458 MOVE 395 0
16459 MOVE 556 0
16460 MOVE 616 0
16461 MOVE 500 0
16462 ADD 629 0
16463 ADD 630 6
16464 MOVE 629 1
16465 MOVE 500 1
16466 MOVE 616 1
16467 MOVE 556 1
16468 MOVE 395 1
16469 MOVE 595 1
16470 MOVE 231 1
16471 MOVE 350 1
16472 MOVE 214 1
16473 MOVE 548 1
16474 MOVE 528 1
16475 MOVE 251 1
16476 MOVE 622 1
16477 MOVE 622 0
16478 MOVE 251 0
16479 MOVE 528 0
16480 MOVE 548 0
16481 MOVE 214 0
16482 MOVE 350 0
16483 MOVE 231 0
16484 ADD 631 12
16485 MOVE 231 1
16486 MOVE 350 1
16487 MOVE 214 1
16488 MOVE 548 1
16489 MOVE 528 1
16490 MOVE 251 1
16491 MOVE 622 1
16492 MOVE 622 0
16493 MOVE 251 0
16494 MOVE 528 0
16495 MOVE 548 0
16496 MOVE 214 0
16497 MOVE 350 0
16498 MOVE 231 0
16499 MOVE 595 0
16500 MOVE 395 0
16501 MOVE 556 0
16502 MOVE 616 0
16503 MOVE 500 0
16504 MOVE 629 0
16505 MOVE 590 0
16506 MOVE 458 0
16507 MOVE 325 0
16508 MOVE 490 0
16509 MOVE 619 0
16510 MOVE 104 0
16511 MOVE 604 0
16512 MOVE 611 0
16513 MOVE 603 0
16514 MOVE 474 0
16515 MOVE 470 0
16516 MOVE 184 0
16517 MOVE 562 0
16518 MOVE 608 0
16519 MOVE 113 0
16520 MOVE 128 0
16521 MOVE 192 0
16522 MOVE 140 0
16523 MOVE 512 0
16524 MOVE 157 0
16525 MOVE 354 0
16526 MOVE 588 0
16527 MOVE 356 0
16528 MOVE 468 0
16529 MOVE 547 0
16530 MOVE 575 0
16531 MOVE 605 0
16532 MOVE 628 4
16533 MOVE 627 4
16534 MOVE 342 4
16535 MOVE 259 4
16536 MOVE 486 4
16537 MOVE 465 4
16538 MOVE 465 2
16539 MOVE 486 2
16540 MOVE 259 2
16541 ADD 632 2
16542 MOVE 605 1
16543 MOVE 575 1
16544 MOVE 547 1
16545 MOVE 468 1
16546 MOVE 356 1
16547 MOVE 588 1
16548 MOVE 354 1
16549 ADD 633 2
16550 MOVE 157 1
16551 MOVE 512 1
16552 MOVE 140 1
16553 MOVE 192 1
16554 MOVE 128 1
16555 MOVE 113 1
16556 MOVE 608 1
16557 MOVE 562 1
16558 MOVE 184 1
16559 MOVE 470 1
16560 MOVE 474 1
16561 MOVE 603 1
16562 MOVE 611 1
16563 MOVE 604 1
16564 MOVE 104 1
16565 MOVE 619 1
16566 MOVE 490 1
16567 MOVE 325 1
16568 MOVE 458 1
16569 MOVE 590 1
16570 MOVE 629 1
16571 MOVE 500 1
16572 MOVE 616 1
16573 MOVE 556 1
16574 MOVE 395 1
16575 MOVE 595 1
16576 MOVE 231 1
16577 MOVE 350 1
16578 MOVE 214 1
16579 MOVE 548 1
16580 MOVE 528 1
16581 MOVE 251 1
16582 MOVE 622 1
16583 MOVE 622 0
16584 MOVE 251 0
16585 MOVE 528 0
16586 ADD 634 0
16587 MOVE 634 1
16588 MOVE 528 1
16589 MOVE 251 1
16590 MOVE 622 1
16591 MOVE 622 0
16592 MOVE 251 0
16593 MOVE 528 0
16594 MOVE 634 0
16595 MOVE 548 0
16596 MOVE 214 0
16597 ADD 635 2
16598 MOVE 214 1
16599 MOVE 548 1
16600 MOVE 634 1
16601 ADD 636 0
16602 MOVE 636 1
16603 MOVE 528 1
16604 MOVE 251 1
16605 MOVE 622 1
16606 MOVE 622 0
16607 MOVE 251 0
16608 MOVE 528 0
16609 MOVE 636 0
16610 MOVE 634 0
16611 MOVE 548 0
16612 MOVE 214 0
16613 MOVE 350 0
16614 MOVE 231 0
16615 MOVE 595 0
16616 MOVE 395 0
16617 MOVE 556 0
16618 MOVE 616 0
16619 MOVE 500 0
16620 MOVE 629 0
16621 ADD 637 0
16622 MOVE 637 1
16623 MOVE 629 1
16624 MOVE 500 1
16625 MOVE 616 1
16626 MOVE 556 1
16627 MOVE 395 1
16628 MOVE 595 1
16629 MOVE 231 1
16630 MOVE 350 1
16631 MOVE 214 1
16632 MOVE 548 1
16633 MOVE 634 1
16634 REMOVE 636
16634 CASH 2552
16635 ADD 638 0
16636 MOVE 638 1
16637 MOVE 528 1
16638 MOVE 251 1
16639 MOVE 622 1
16640 MOVE 622 0
16641 MOVE 251 0
16642 MOVE 528 0
16643 MOVE 638 0
16644 ADD 639 0
16645 REMOVE 639
16645 CASH 2557
16646 MOVE 638 1
16647 MOVE 528 1
16648 MOVE 251 1
16649 MOVE 622 1
16650 MOVE 622 0
16651 MOVE 251 0
16652 MOVE 528 0
16653 MOVE 638 0
16654 MOVE 634 0
16655 MOVE 548 0
16656 MOVE 214 0
16657 MOVE 350 0
16658 MOVE 231 0
16659 MOVE 595 0
16660 MOVE 395 0
16661 MOVE 556 0
16662 MOVE 616 0
16663 MOVE 500 0
16664 MOVE 629 0
16665 REMOVE 637
16665 CASH 2559
16666 MOVE 590 0
16667 MOVE 458 0
16668 MOVE 325 0
16669 MOVE 490 0
16670 MOVE 619 0
16671 MOVE 104 0
16672 MOVE 604 0
16673 MOVE 611 0
16674 MOVE 603 0
16675 MOVE 474 0
16676 MOVE 470 0
16677 MOVE 184 0
16678 MOVE 562 0
16679 MOVE 608 0
16680 MOVE 113 0
16681 MOVE 128 0
16682 MOVE 192 0
16683 MOVE 140 0
16684 MOVE 512 0
16685 MOVE 157 0
16686 MOVE 354 0
16687 MOVE 588 0
16688 MOVE 356 0
16689 MOVE 468 0
16690 MOVE 547 0
16691 MOVE 575 0
16692 MOVE 605 0
16693 MOVE 635 4
16694 MOVE 633 4
16695 MOVE 632 4
16696 MOVE 259 4
16697 MOVE 486 4
16698 MOVE 465 4
16699 MOVE 465 2
16700 MOVE 486 2
16701 MOVE 259 2
16702 MOVE 632 2
16703 MOVE 633 2
16704 MOVE 635 2
16705 MOVE 342 2
16706 MOVE 627 2
16707 MOVE 628 2
16708 MOVE 572 2
16709 MOVE 174 2
16710 MOVE 193 2
16711 MOVE 299 2
16712 MOVE 596 2
16713 MOVE 598 2
16714 MOVE 599 2
16715 MOVE 536 2
16716 MOVE 177 2
16717 MOVE 525 2
16718 MOVE 451 2
16719 MOVE 396 2
16720 MOVE 306 2
16721 MOVE 180 2
16722 MOVE 365 2
16723 MOVE 368 2
16724 MOVE 380 2
16725 MOVE 88 2
16726 MOVE 65 2
16727 MOVE 26 2
16728 MOVE 246 2
16729 MOVE 561 2
16730 MOVE 610 2
16731 REMOVE 624
16731 CASH 2559
16732 MOVE 521 2
16733 MOVE 53 2
16734 MOVE 96 2
16735 MOVE 502 2
16736 MOVE 352 2
16737 MOVE 331 2
16738 ADD 640 0
16739 MOVE 640 1
16740 MOVE 605 1
16741 MOVE 575 1
16742 MOVE 547 1
16743 MOVE 468 1
16744 MOVE 356 1
16745 MOVE 588 1
16746 MOVE 354 1
16747 MOVE 157 1
16748 MOVE 512 1
16749 MOVE 140 1
16750 MOVE 192 1
16751 MOVE 128 1
16752 MOVE 113 1
16753 MOVE 608 1
16754 MOVE 562 1
16755 MOVE 184 1
16756 MOVE 470 1
16757 MOVE 474 1
16758 MOVE 603 1
16759 MOVE 611 1
16760 MOVE 604 1
16761 MOVE 104 1
16762 MOVE 619 1
16763 MOVE 490 1
16764 MOVE 325 1
16765 MOVE 458 1
16766 MOVE 590 1
16767 MOVE 629 1
16768 MOVE 500 1
16769 MOVE 616 1
16770 MOVE 556 1
16771 ADD 641 2
16772 MOVE 395 1
16773 MOVE 595 1
16774 MOVE 231 1
16775 ADD 642 2
16776 MOVE 350 1
16777 MOVE 214 1
16778 MOVE 548 1
16779 ADD 643 2
16780 MOVE 634 1
16781 MOVE 638 1
16782 MOVE 528 1
16783 MOVE 251 1
16784 MOVE 622 1
16785 MOVE 622 0
16786 MOVE 251 0
16787 MOVE 528 0
16788 MOVE 638 0
16789 MOVE 634 0
16790 MOVE 548 0
16791 MOVE 214 0
16792 MOVE 350 0
16793 MOVE 231 0
16794 MOVE 595 0
16795 MOVE 395 0
16796 MOVE 556 0
16797 MOVE 616 0
16798 MOVE 500 0
16799 MOVE 629 0
16800 MOVE 590 0
16801 MOVE 458 0
16802 MOVE 325 0
16803 MOVE 490 0
16804 MOVE 619 0
16805 MOVE 104 0
16806 MOVE 604 0
16807 MOVE 611 0
16808 MOVE 603 0
16809 MOVE 474 0
16810 MOVE 470 0
16811 MOVE 184 0
16812 MOVE 562 0
16813 MOVE 608 0
16814 MOVE 113 0
16815 MOVE 128 0
16816 MOVE 192 0
16817 MOVE 140 0
16818 MOVE 512 0
16819 MOVE 157 0
16820 MOVE 354 0
16821 MOVE 588 0
16822 MOVE 356 0
16823 MOVE 468 0
16824 MOVE 547 0
16825 MOVE 575 0
16826 MOVE 605 0
16827 MOVE 640 0
16828 MOVE 643 4
16829 MOVE 642 4
16830 MOVE 641 4
16831 MOVE 331 4
16832 MOVE 352 4
16833 MOVE 502 4
16834 MOVE 96 4
16835 MOVE 53 4
16836 MOVE 521 4
16837 MOVE 610 4
16838 MOVE 561 4
16839 MOVE 246 4
16840 MOVE 26 4
16841 MOVE 65 4
16842 MOVE 88 4
16843 MOVE 380 4
16844 MOVE 368 4
16845 MOVE 365 4
16846 MOVE 180 4
16847 MOVE 306 4
16848 MOVE 396 4
16849 MOVE 451 4
16850 MOVE 525 4
16851 ADD 644 6
16852 MOVE 640 1
16853 MOVE 605 1
